STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,9.3,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,11.25,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,3.65,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,9.37,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,12.28,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,12.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,11.28,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,11.98,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,11.94,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,12.08,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,10.19,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,5.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,5.51,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,5.58,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,5.08,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,4.67,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,5.05,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,4.23,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,4.06,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,16.16,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,16.13,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,16.14,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,15.93,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,15.34,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,15.18,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,15.02,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,11.97,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,79.64,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,79.973,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,80.607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,81.275,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,79.737,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,81.479,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,83.186,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,83.783,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,83.806,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,58.258,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,58.142,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,59.492,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,59.723,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,56.339,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,60.352,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,65.459,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,65.081,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,63.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,62.457,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,63.607,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,63.882,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,64.685,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,63.563,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,65.255,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,66.943,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,66.909,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,67.391,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,79.464,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,79.802,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,79.452,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,79.145,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,78.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,79.31,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,60.52,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,60.386,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,59.599,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,58.656,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,57.703,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,58.446,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,60.609,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,61.158,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,61.43,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,61.399,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,61.422,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.1),Current well-being by age,I,AUS,Australia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,OLD,Old,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,62.118,,A,Normal value,0,Units,2,Two,,
